Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",87,Lake Buena Vista,"For 400 plus per night , one would expect a room to be spotless and have full amenities.
This Hotel is listed under Disney's "" luxury "" Hotels .
NOT !
To sum up , the bed pillow and bed sheets had obvious stains ....","June 6, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Excellent location- Motel quality rooms ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",7,Lake Buena Vista,"First and foremost, we stayed on our Disney Vacation Club points (timeshare) and have annual passes.
We stayed last weekend in a Studio in the Pango Pango building with a parking lot view. The studios sleep 5 comfortably. We were a party of three (2...","June 5, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Weekend trip to Disney World,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",43,Lake Buena Vista,"It was a little confusing upon arrival, they whisked off our luggage and pointed to the door of the main building. Once inside, we were lost. Found a separate check in desk for Club level. FYI, it is on your right when you come through...","May 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Better than expected May 4-9 2017,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",42,Lake Buena Vista,"We stayed here in late September/early October 2016 on our family trip to Disney. We were able to get free dining with our package, so I upgraded to this resort as we have always dreamed of staying here. We checked in early, but our room...","May 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful resort!!!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",6,Lake Buena Vista,We have stayed at many Disney properties but Disney Polynesian Village Resort is our favorite. The staff is friendly and the rooms and grounds are clean. If you have a family of 4 or 5 there is plenty of room in the spacious rooms. There...,"May 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Relaxing, clean and great atompshere",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",15,Lake Buena Vista,"We come down to central Florida several times a year, on this trip was just a lazy 4 days relaxing. When we arrived the front dest was friendly, even gave us a free upgrade to a lagoon view room! Very nice area even had great...","May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Expensive! But worth it,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",17,Lake Buena Vista,"Got a DVC room on the 3rd floor overlooking the lake. The room was awesome. Love having 2 showers in a studio room...the private DVC members pool bar was also great.
Room is spacious and clean...They did a great job gutting the old hotel and...","May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A night at the Poly.,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",27,Lake Buena Vista,"Stayed here many times before, staff lacking and they are charging for things that we open to all before. Last year you could all use the three large sun shades at the ""quiet"" pool, this year you had to reserve at a large cost, so...","May 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Good but no longer Great,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",53,Lake Buena Vista,"I've been coming to this place for over 35 years, and it's still my favorite at Disney.
The Polynesian is the best location and the best themed resort of all the Disney hotels.
We stayed in a DVC lagoon view room, and had a perfect...","May 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Our Favorite Disney Resort, But....",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",8,Lake Buena Vista,Called months in advance to request special accommodations for a disability told to call back 2 weeks prior which I did and pretty much they didn't care or go out of the way. No txt with room number unlike other visit. When I talked to...,"May 22, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Most unmagical visit,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",29,Lake Buena Vista,"I stayed here with a sorority sister for the Princess Half Marathon. We decided to skip the parks this trip and enjoy the resort, so we opted to splurge on the Polynesian. We are so glad we did and are staying there again for next...","May 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Worth Every Penny!!!!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",72,Lake Buena Vista,My DD7 and I stayed at the Rarotonga LongHouse at the Poly in May for a mother/daughter vacation. We were instantly in love. The Poly is gorgeous! The lobby i beautiful and has everything you need. The monorail is RIGHT THERE. Rarotonga was literally STEPS...,"May 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best resort EVER!!!!!!!!!!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",34,Lake Buena Vista,"It was a great stay, except for… the issue on the third night when at 3:00am in the morning, a work crew right outside and below our balcony started construction on a privacy wall that would allow them to do construction(through August). It sounded like...","June 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautifully themed resort and I can’t wait to go back some day…MAYBE?,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",15,Lake Buena Vista,"We've stayed here several times and at other resorts on the Disney property as well. Between food options, transportation options, recreation (pools, etc.), no other property has as many amenities. Of course, you may read conflicting reviews - this is just my opinion, but it's...","June 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best place to stay on Disney property,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",11,Lake Buena Vista,I am actually writing this on my way to the airport after a great week at this hotel . I was in my cousins time share in the MOOREA building w a great view of the magic kingdom. I can't say enough about this hotel...,"May 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Absolutely beautiful ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",27,Lake Buena Vista,"studied the maps on google earth. I didn't see the path until I was there! 5 minutes to TTC. With security! Don't do the loop of resort pickups, bags checked, down the ramp, up the ramp, then to the park, bags checked again!!! Leave pago...","June 4, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",pago pago is where to go go,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",23,Lake Buena Vista,We stayed in two Club-level rooms in the Hawaiian building. Excellent views over Bay Lake and over into Cinderella's Castle and Space Mountain (with great views of the fireworks). High quality accommodation and the Club Lounge serves some good food. The only slight issue is...,"June 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Grand hotel,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",118,Lake Buena Vista,"Stayed with family for the first time at the Polynesian Village Resort at the end of May in the Rarotonga longhouse and used Disney transit while there. The Great Ceremonial House is impressive and offered a great first impression overlooking the lake; however, our interactions...","June 20, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","First impressions matter, but close to parks and excellent tiki theme.",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",10,Lake Buena Vista,"My family and I stayed here a few times now and have yet to be disappointed. This time was for my parents 50th wedding anniversary.
My parents booked the rooms and wanted us all together. When we got there the rooms were clean but on...","May 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Experience ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",32,Lake Buena Vista,"Polynessian Village is a totally different resort, branch of Magic Kingdom Park where you can feel like in the same park. Room service is better than normal. Environment is really fun.
The pool is really something.","May 21, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Different ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",24,Lake Buena Vista,I travelled in November 2016 with husband and 9 year old daughter. We stayed in a DVC studio villa rented via 3rd party rental agency. I was extremely excited to go back to the Polynesian after about 20 years. Check in was quick and easy....,"May 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Mass tourism with fun,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",16,Lake Buena Vista,"Our 8 night stay in the Polynesian Bungalow was absolutely amazing! We stayed in Bungalow 7011... From Check in, to arriving in our amazing Bungalow was absolutely breathtaking! Senior Management Buddy and Scott spoke with us as did another lady as well to ensure we...","May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The Most Magical Vacation Ever,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",87,Lake Buena Vista,"Stayed 6 nights in a club level room in the Hawaii building. We were much less impressed this stay than our previous Poly club level experience. Check in went ok, had to ask for leis that our daughter was expecting and the club level check-in...","May 25, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Second club level stay,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",5,Lake Buena Vista,"We just left the Polynesian and I must say that it was one of the dumpiest places I've ever seen, which is surprising since this is one of the priciest hotels on the property. Before I get into the bad parts, I would like to...","June 24, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Dark and damp,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",23,Lake Buena Vista,"This resort hotel is a perfect tropical paradise with a Hawaiian themed lobby, luau, and some rooms. The staff was helpful and we even took a tour of one of the over-water bungalows. The beach offered perfect views of Wishes (fireworks) and nice loungers. The...","June 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing Hotel,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",9,Lake Buena Vista,We are leaving today after a week stay here at the Polynesian and can't wait to get out of this room! This is my family's first time at Disney world and wanted a resort on the monorail-but that is literally all you are paying for....,"June 24, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate","Dirty, dingy, and damp!",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",68,Lake Buena Vista,"1st time back to Disney after many years.
We chose this resort due to previous reviews and its style and location.
We decided not to rent a car and used Disney transport for entire stay including airport transfers.
We were in the Hawaiian building for...","June 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent Stay,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",262,Lake Buena Vista,"We were heading to Disney for our Honeymoon and the Disney Polynesian was a great choice.
I stayed here over 10 years ago. So I was excited to come see how this resort has developed.
We did the online check in. But since we arrived...","June 26, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A Hawaiian Magical Trip,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",8,Lake Buena Vista,I would say the resort is definitely one to look at if you have to have to have castle views with an inviting family friendly atmosphere and love dole whip. If quiet or more adult oriented rooms are what you’re looking for on seven seas...,"June 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Aloha.....Maybe?,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",23,Lake Buena Vista,First time staying at this resort and I was disappointed. Ever since I was 8 years old I have always wanted to stay here because it look to be the coolest resort that Disney had. Now I was able to stay here and I think...,"June 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Unique yet uneventful,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",19,Lake Buena Vista,"Going home today and I am thoroughly sad to be leaving. We have just enjoyed a 2 week family holiday that has been one year in the planning to celebrate my sons 6th birthday.
After some research I booked the Polynesian Resort mainly due to...","May 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",This could be the best place ever!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",7,Lake Buena Vista,Service and staff were excellent here. Great location. Rooms are certainly dated but clean and passable. Character breakfast was pretty good and were seated quickly. Pool area was clean and great to get refreshed at after a long day in the parks.,"June 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Poly 2017,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",19,Lake Buena Vista,"First impressions are important! The day we checked in, a few things did not seem consistent. I feel that the Cast Members lacked enthusiasm, the Verbiage ""Welcome Home"" which is a very meaningful greeting was never mentioned, not at the security check point and not...","June 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Our first visit to Poly as DVC members ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",29,Lake Buena Vista,"The Polynesian is my favorite Disney resort for many reasons. First, and most important to my family, is the resort's proximity to the parks. We avoid the Disney bus system at all costs and try to maximize our time at the park by cutting down...","June 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful resort- only place I'll stay in Disney,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",15,Lake Buena Vista,"What a beautiful, wonderful trip we had at Disney and a huge part of that was due to our stay at the Polynesian resort. The resort is GORGEOUS and we experienced FANTASTIC services from start to finish...bell hop to waiters, housekeeping to store clerks. The...","June 1, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",DELIGHTFUL FIRST STAY AT THE POLY!! WANT TO GO BACK RIGHT NOW!!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",24,Lake Buena Vista,"This resort transports you to Hawaii and you'll never want to leave. The trees, the flowers, the sounds, the smell....HEAVEN. If your eyes were closed you'd think you were in the Polynesian isnlands. This hotel is so convenient. You can either take the monrail or...","June 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I FOUND MY HOME!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",72,Lake Buena Vista,"Disney does everything right in my book. This place has it all. Great pool, great location, 3 Disney stores, restaurants, dole whips, grottos. Don't need the theme park! You even have a great view of Cinderella's castle!","June 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",8,Lake Buena Vista,"My husband & I went for dinner at the Kona Cafe. It was delicious, but pricey as all Disney meals are. Everyone was very friendly & accommodating. We explored the gift shops which were very nice & went with the Polynesian theme. Then we headed...","June 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Just an Evening Visit ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",115,Lake Buena Vista,"Two adults & a teen.... Although we've been to the Poly many times over the years, this was our first stay in a DVC studio villa. The villa was lovely, it had a full bathroom with a tub, plus a separate second shower / vanity....","June 16, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",DVC points stay at the Poly (Studio Villa),4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",45,Lake Buena Vista,"We rented points for a DVC studio this past trip and it was nice. Other than the wasted second bathroom (1.5 baths with 2 toilets would have been a far better design) space we thought the room very comfy and quiet.
This was our 3rd...","July 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Love the convenience, service and food here!",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",4,Lake Buena Vista,"So we are DVC members and have always wanted to stay here. People are very nice and attentive . We have a studio, which is nice roomy, but just expected more, they actually have used up some of the space with 2 places to shower...","July 7, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",2 day get away! ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",6,Lake Buena Vista,"This place is gorgeous! But it does not have all the magic touches that the value resorts have. Example: no cute decorations in the rooms (like the towels they make into characters), we told them months in advance we were celebrating 2 birthdays (at art...","June 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",First visit ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",5,Lake Buena Vista,This hotel needs a serious review of its housekeeping policy. As a family of 9 we had 3 rooms in total. Two rooms As a Disney vacation owner. And 1 room we paid for. The DVC rooms wete only cleaned properly once during our 14...,"May 20, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Dirty,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",89,Lake Buena Vista,Had a nice stay here but was underwhelmed. Have stayed at many Disney resorts and this was lovely but just not one of my favourites. Close proximity to magic kingdom and great transportation options via bus or boat. Long lines for the monorail rom the...,"May 19, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great proximity to Magic Kingdom,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",64,Lake Buena Vista,"This hotel / resort has amazingly been able to stand the test of time as it remains beautiful, spacious, clean, and has so many great places to eat. The Polynesian also has so many great spots to stop, rest, and relax. This resort is just...","May 19, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The Polynesian Stands Up Strong to the Test of Time,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",20,Lake Buena Vista,I have been wanting to stay at the Polynesian forever and last month I got the chance and it did not disappoint! My aunt and uncle are dvc members so we stayed in the dvc studios. They were fantastic. Loved the 2 bathrooms but would...,"June 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",My bucket list resort,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",7,Lake Buena Vista,My family stayed at the Polynesian for five nights following a visit to the Yacht Club resort. The resort to resort transfer of our luggage was seamless. We were greeted with a lei by an extremely friendly cast member. The lobby smells AMAZING. We were...,"June 15, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",First visit to the Poly,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",1,Lake Buena Vista,"We absolutely loved staying at the Grand Floridian the last time we visited WDW but we wanted to try something different. We most likely would not stay at the Polynesian again. The service was ok, rooms need updating/better cleaning and the overall ""magic"" is just...","June 15, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great location but not as good as the Grand Floridian overall ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",16,Lake Buena Vista,We are Disney lovers who like to try different resorts each time we visit. I had visited the Polynesian Village in the past and enjoyed the restaurants and set my sights on staying here...and was so excited when I could make it happen. Here is...,"July 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Excellent stay! Best location on Disney Property!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",115,Lake Buena Vista,We had a great stay here in a standard view room in Aotearoa. We had a beautiful view of foliage and of the monorail in a third floor room with balcony. This location is one of the furthest from the main building but it is...,"July 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Aloha spirit ,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",107,Lake Buena Vista,"As DVC members, this was our first stay at the Polynesian resort, what a view! We had requested a high floor and got a 2nd floor room with a Magic kingdom view in the Morea long house. Every night we could see the Magic Kingdom...","July 1, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",What a view!,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",58,Lake Buena Vista,"I stayed here in 1972 when i was 2 and now again 45 years later. The old girl has changed, but is still true to its roots. The resort has been remodeled in the last few years and is looking good. The rooms are decently...","June 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Grand Old Dame of Disney Resorts,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",47,Lake Buena Vista,This is a great hotel. They have the only place outside of the Magic Kingdom where you can get dole whip. It's right next to the Transportation Center which is very convenient. It's also on the monorail system which is even better. The hotel is...,"July 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",New renovations - Beautiful Hotel - Amazing Pool,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",17,Lake Buena Vista,My 7 year old daughter and I stayed with a friend who is a DVC member in a deluxe studio. I would of never been able to afford this without her generosity. It has always been a dream of mine to stay and Poly lived...,"July 9, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney dreams,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",9,Lake Buena Vista,"With its monorail access to the Magic Kingdom, the Polynesian is one of the most convenient places to stay, particularly with small children. It is for this reason that the price is high, very high. While I personally find the whole Polynesian concept to be...","February 2, 2005","ui_bubble_rating bubble_40,ratingDate relativeDate","Location, Location, Location",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",14,Lake Buena Vista,The grounds were beautiful and the pools were great! The beach was clean and just like being at the ocean. I felt like I was in a tropical paradise. We loved the convenience of the monorail system and the boats coming right to our hotel...,"February 24, 2005","ui_bubble_rating bubble_50,ratingDate relativeDate","Tropical luxury and Disney, all in one!",4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",6,Lake Buena Vista,Brought the kids here for breakfast with LILO and Stitch. Amazing atmosphere the kids loved it. Parade around the restaurant when they play the song with the characters. They all came to the table for pictures and the memories will last a lifetime... Fabulous time.,"July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Birthday breakfast,4.0 Star Hotel
1600 Seven Seas Drive,Disney's Polynesian Village Resort,"Orlando, FL 32830-8423",21,Lake Buena Vista,"After reading a lot of negative reviews about the Polynesian, my expectations weren't very high. I was pleasantly surprised, therefore, to find that the hotel grounds and our room were quite nice. I've stayed in some world-class hotels (e.g.- The Oriental in Bangkok) so I...","January 24, 2005","ui_bubble_rating bubble_30,ratingDate relativeDate",Better than expected,4.0 Star Hotel
