Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",60,Lake Buena Vista,We stayed here for 8 nights on the Disney dining plan and it was all fantastic. The rooms are nice though not massive for a family of 5 but we weren't in them for much anyway. The pool and service are outstanding and justify the...,"June 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastically fantastic family resort,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",12,Lake Buena Vista,I just took my 6 year old grandson for the week of May 27th to June 3rd. In that entire week our room was never vacuumed. The day we arrived there were peanuts on the floor after day 3 I picked them up myself. I...,"June 5, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",HORRIBLE CUSTOMER SERVICE !,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",7,Lake Buena Vista,"This hotel is equivalent to a red roof in. If you are ok with that, it is fine but personally I expected more from a Disney property. We stayed at the Polynesian a week earlier and while that hotel is more dated, the hotel and...","June 4, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Beach Club 2017,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",7,Lake Buena Vista,"As FL residents, we've been visiting Disney for years, since they first opened to the public. We've stayed in most of the moderate and deluxe resorts, and some of the budget resorts. We've camped at Fort Wilderness and stayed in Club Level. The whole gamut....","June 3, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate","Extremely loud room, abhorrent customer service",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",22,Lake Buena Vista,"I used to love this resort but was so disappointed with Disney. We went for a long weekend in May 2017. As DVC members we used our points for a Deluxe DVC Studio. It was for myself and my husband, in our early 50's. We...","May 29, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",What Happened to the Beach Club Resort,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",150,Lake Buena Vista,We wanted to see how this resort was so we tried it for an evening. It was expensive so we were not sure it was worth spending this much money for a few nights. Overall the rooms were large and clean and we used the...,"May 27, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",One Night while at Disney,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",25,Lake Buena Vista,"We stayed here for 5 nights at the end of our 3 weeks tour of Florida. This was the first time at a deluxe resort for us and we upgraded to a water view room with balcony. However, the first room we were allocated had...","May 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",5 nights at the end of our Florida tour,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",4,Lake Buena Vista,The location was beautiful the rooms were unreal the pool was unreal every aspect was beautiful I would take this over the cooler grand Floridian any day of the week highly recommend for family kids anyone of any age location great walk right into Epcot...,"May 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Epcot / hollywood,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,"First the good. Clean room, great location, friendly staff. The bad: Sunday morning at 4:30 am the landscapers decided to begin blowing leaves outside our window. We were on concierge level 5. I told the front desk and she seemed shocked but offered no assistance...","May 24, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great location but Concierge Level is Waste of Money,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",19,Lake Buena Vista,"Clean and nice. Decorated in pretty colors. One of the best pools on any of the Disney Resort properties, including a lazy river.
Big hotel. Be prepared to walk and find shortcuts. A lot of meal options but the convenient Marketplace has only an adequate...","May 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",One of my favorites!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",140,Lake Buena Vista,"Fantastic, construction finished and the refurbished rooms were immaculate. The Disney Beach club theme is understated but still there, very classy. Housekeeping was the star as, you are blessed if you have Stella taking care of you and the team leader Edward was incredible too!...","May 19, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Way to step it up Beach Club!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,Pretty hotel with short boat ride to Epcot. Very convenient. Easy grab and go style breakfast and souvineer area as well as a sit down restaurant. We had a large balcony which was nice but a long walk for my 81 year old Mom. I...,"May 18, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great location to visit Epcot,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",24,Lake Buena Vista,"We stayed here overnight so we could do a whistle stop tour to Disney, in particular the Epcot garden festival.
We were surprised to find very little Disney magic here compared to our stay at POFQ, which was 13 years ago. We found this to...","May 17, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Short stay-great location for Epcot,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",20,Lake Buena Vista,Stayed here for a business conference but noticed all the families having fun. Easy access to the park and Epcot but just far enough to grab some adult time. Lots of good restaurants and an amazing water park for children and adults. Nice gym and...,"May 16, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice place for a business trip or family vacation,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",2,Lake Buena Vista,"Excellent hotel, stayed on the club harbour floor, great welcome and wonderful pool. Hotel facilities great, club lounge offered good selection throughout the day, my son didn't want to leave, thoroughly enjoyed every minute","May 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Super stay,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",10,Lake Buena Vista,"Stayed there last week and had a great time! 4th floor room facing Epcot allows viewing of the fireworks, great bonus. Unfortunately this resort does not have a splash pad, the sand bottom pool is where the kids hang out. It was fun but repetitive...","May 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great experience,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",2,Lake Buena Vista,This resort was very beautiful and clean . It reminded me of an island and not Orlando bcuz of its beach area and water vibes. This hotel was clean and service was good and extra friendly. The location was perfect to the parks ...a walk...,"May 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great resort and good location to parks!!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",25,Lake Buena Vista,This is our second time staying at the Beach Club Resort. We stayed 8 nights and we were celebrating our retirement. Very clean rooms with daily maid service if you want it. The most comfortable bed that I have ever sleep on. Staff members are...,"May 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Our favorite place to say in Disney World,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",3,Lake Buena Vista,"just back from 5 nights at the Beach Club
so magical.. expensive but such a fun hotel
Lucas our room steward was amazing...Disney should be so proud of his can do attitude and lovely smile every day - pools, venues, wifi all very good","May 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",magical disney,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",28,Lake Buena Vista,"The hotel itself is lovely, nice rooms, great pool (although is definitely not heated!) and good food options available. However the staff left a lot to be desired.
Upon check in we were allocated a 2x queen bed room, we had pre booked a king...","June 16, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Nice hotel but staff ruined our honeymoon!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",2,Lake Buena Vista,"Excellent service, convenient food marketplace with surprisingly good menu, best pool in any Disney hotel we seen so far (sand bottom and a lazy river!). Magicband checkin makes hotel experience painless - no need to stand in line, they text when your room is ready...","May 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Typical Disney in a Great Location,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,"This is the best Disney hotel I have ever stayed. The rooms are great because:
- they can sleep five people per standard room
- they are larger than any other I've stayed at
- double sink bathrooms
- microwave, refrigerator, coffee maker
The location...","May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Disney Hotel in a Great Location,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",95,Lake Buena Vista,"We live in Florida, and one of our favorite things to do for a quick and fun getaway is to come down to Disney World and try out one of their resorts for the weekend. At this point, we have stayed at a handful, and...","May 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Perfection!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,"As an traveler, I am especially aware of hotel/resort quality. While I enjoy deluxe accommodations, I usually do not like the higher price tags associated with the luxury. This place is the exception. You get what you pay for and Disney does it right! Every...","May 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Absolutely the best!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",16,Lake Buena Vista,This was our second time staying at the Beach Club and in true Disney fashion everything was perfection! The rooms are beautiful and clean and the grounds kept immaculate! But really what's most impressive about this resort is the fact that their employees go out...,"May 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Everything you'd expect from Disney!!!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,Checked in to the beach club after our wedding and we found out that disney had upgraded us to the club rooms. They then escorted us to the separate check in on club level. What an experience fantastic service with everything explained. Then we were...,"May 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing disney honeymoon,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",8,Lake Buena Vista,"Not much needs to be said...excellent views, restaurants and bars. Best pool on property hands down. Stayed here numerous times and I can't think of a bad thing to write. Poolside bar Hurricane Hannah's is a great touch. Don't be afraid of the price this...","May 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best accommodation for Epcot and Hollywood Studio lovers,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",17,Lake Buena Vista,"Just got back after a 6 day trip. The rooms at the Beach Club were nice, and in good condition. The pool area was a little dirty and could use a refresh. My biggest issue with Disney Beach Club though is with the food. There...","June 14, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Okay, but not well suited for families on the go.",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",51,Lake Buena Vista,"As Disney seems to excel in vacation venues, it's Beach Club resort is exceptional. The grounds are impeccable and the hotel is luxurious. Upon arrival, each guest is greeted with hospitality and efficiency. After spending 4 nights at the sprawling resort, I still wanted to...","June 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A beautiful and spacious resort,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",3,Lake Buena Vista,"We travelled in August 2016 to the beach club, and we had the most amazing holiday there! On arrival we were made to feel really welcome by all of the cast members at the hotel who were so helpful and friendly! The hotel itself is...","June 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing hotel ,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",19,Lake Buena Vista,This was by far our favorite Disney resort. We loved the close proximity to Epcot and Hollywood Studios. Our girls enjoyed the pool so much more than other properties we've stayed at. The rooms were very nice and comfortably fit us all five. We were...,"June 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best of the best,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",377,Lake Buena Vista,"We recently returned from an 8 day stay at Disney's Beach Club Resort. We enjoyed a Deluxe Club Level Room and the service/amenities it had to offer.
This was our third stay in the same room, so we knew what to expect...both in room size,...","July 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",It Will Be Tough to Stay Anywhere Else...,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",12,Lake Buena Vista,"We just got back from a 4th of July trip. When we arrived no one greeted us or offered to help with luggage. Once we checked in we headed to our room, Staff just want over friendly or helpful. When was nice for a deluxe...","July 5, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great Pool but terrible customer service,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",52,Lake Buena Vista,"Love this hotel, the sand pool is fun, great slide for the kids and walking distance to EPCOT. Which means close to monorail to Magic Kingdom and buses and boats to other resorts. Quiet and clean. My tip is to not valet your car. Self-park...","June 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Great pool, next to EPCOT",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",14,Lake Buena Vista,"We have just returned from a 14 night stay at Disney's Beach club resort, staying in a standard room (2 adults and 6 year old daughter). We booked via Virgin Holidays and upgraded to the Deluxe Dining Plan.
On arrival after a long flight and...","July 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Magical Stay,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",1,Lake Buena Vista,Good sized standard room with 2 queens and a sleeper sofa. The air conditioning kept the room cool and did not mysteriously shut off in the middle of the night. The mattresses were harder than I like but after a long day we slept soundly....,"July 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Nice Hotel, Great Location",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",29,Lake Buena Vista,Way over priced. Nice hotel and great location but that's all. Not even close value for the price. Couldn't get reservation for dinner at any resort in area even though a dozen tables empty for hours. They'd rather have the table held for hours for...,"March 28, 2016","ui_bubble_rating bubble_20,ratingDate relativeDate",Overpriced and no place to dine onsite,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",34,Lake Buena Vista,"Daughter turned 11 on the trip, other 8, arrived Good Friday. Deluxe Studio w/2 beds provided enough room. Room total was $5000 with a pin code which was slightly less expensive than the Spring room discount promotion. In 2014 we spent a week at POR...","April 7, 2016","ui_bubble_rating bubble_50,ratingDate relativeDate",10 Magical Days,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",74,Lake Buena Vista,"Stayed for the fortnight leading up to Easter, having previously stayed in the Animal Kingdom Lodge.
The location is excellent, being (depending on your room location) only five minutes walk to Epcot, and within walking distance of Hollywood Studios, the Boardwalk, and mini golf /...","May 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent hotel in a perfect location,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",20,Lake Buena Vista,"On Thursday, May 11, 2017, my daughter and two high school classmates were staying in room 4551 for a school leadership conference. The toilet in the room backed up, flooding both the bathroom and bedroom area with unsanitary standing water around 7 pm. My daughter...","May 12, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Not the Happiest Place On Earth!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",76,Lake Buena Vista,The hotel itself is clean and it has large rooms but it does have a big design flaw in the bathroom as the door to the bathroom barley misses hitting the toilet. The bathroom is split which is nice leaving the mirrors and the sinks...,"July 12, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",AHHHH mazing POOL!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",19,Lake Buena Vista,"We've stayed here before. Last time we were here was about 7 years ago. We Loved it back then but a lot has changed and this time we weren't as happy. We stayed for a week over the 4th of July holiday.
Location: Perfect for...","July 12, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Meh! Things change!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",1,Lake Buena Vista,My kids love the pool and I love how close the resort is to Epcot and Hollywood Studios. The movies and smores in the evening are a true Disney touch and the resort even supplied us with a free huge bag of popcorn and towels...,"July 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best Disney Resort Pool,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",5,Lake Buena Vista,Spent a week at Beach Club. I've stayed at almost all the DVC properties. Beach Club is up there with the best. If not the best! If I were to have a complaint it would be that nobody would come clean my shower because I'm...,"July 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",28,Lake Buena Vista,We like our Disney vacations on the resorts and have been to quite a few but this resort we found to be centrally located to all the parks and 2 of the 4 parks accessible without needing to drive. It is 5 min walking distance...,"June 28, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Location, Family, Fun...........",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",24,Lake Buena Vista,"Stayed at the resort as part of a business trip. Resort was very nice and you really felt like you were on the beach. Spacious room. Easy walk to the convention center where the meeting was taking place, very supportive business center. Staff very friendly...","June 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Work trip to Disney,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",19,Lake Buena Vista,Went to Beaches n Cream Soda Shop for dinner and dessert with the family. Small little place so naturally you get very good service. Where do I begin. First our waiter came to the table (Brian) and immediately new we were in good hands. He...,"June 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beaches n Cream Soda Shop A++++++++,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",19,Lake Buena Vista,"If you're trying to decide which Disney property to stay, having stayed here with a 4, 5 and 6 year old, the pools really are geared for the 8 and under crowd. Not that older kids won't have fun, but if there are 3 main...","June 22, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Best Disney Hotel Pool for kids 8 and under,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",14,Lake Buena Vista,"I loved this hotel! Room was lovely and big - we had 3 adults and 3 children staying in a standard (2 queen beds and a pullout) and there was plenty of space - lovely big wardrobe, fridge, tea and coffee, bathroom was small but...","June 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing!!!!!!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",9,Lake Buena Vista,"We stayed at the beach club resort last week for 5 days, my husband, toddler, baby, and I. The resort itself is nice and has pretty good amenities. It's walking distance from Epcot which is convenient. The breakfast at Cape May Cafe was totally worth...","June 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Dirty Room,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",26,Lake Buena Vista,"We arrived at the resort at 11.30pm after a 30 hour flight. Upon arrival they could not find our reservation but after searching managed to find it. Unfortunately no-one was around to help us with our luggage. When we arrived at our room, our ""Mickey...","July 17, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Magical Experience,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",2,Lake Buena Vista,We have stayed at Disney's Beach Club on several different trip to Disney World. The last 2 time we have stayed Club Level. . Was worth not having to worry about the breakfast line. I would definitely stay Club Level again.,"July 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful Family Vacation,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",4,Lake Buena Vista,My family and I are frequent guests to this resort. The room refurbishment was a really nice change. It took a bit of the Disney out of the room and instead lets the hotel's theme tell the story. We usually stay on the club level...,"July 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Magical Stay,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",136,Lake Buena Vista,"We had a fantastic stay!
It was our first time after the renovations.
We loved everything! The carpets in the hallways are beautiful.
The rooms are totally new; we love the color scheme and the new wooden floors in the bathrooms.
The beds are amazing....","July 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",LOVE IT!!!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",8,Lake Buena Vista,This is the most beautiful hotel. Staff were so accommodating but that's what you get in the USA. ..great customer service. The uk could learn a lot from them. Staff were friendly and our room was gorgeous. They could not do enough for you. The...,"July 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic ,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",3,Lake Buena Vista,"This hotel was a disappointment. The room was old and wasn't very clean. There was a lot of pollen/dust and my daughter had skin allergies. We had been to so many hotels before and she never had this problem.
The air condition did not work....","March 27, 2016","ui_bubble_rating bubble_10,ratingDate relativeDate",Spend your money elsewhere,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",87,Lake Buena Vista,Disney Magic is supposed to be legendary. The current ad campaign presents a beautifully polished family being checked into a resort by a smiling girl with fairy wings who can make all of your dreams come true. This was far from our recent experience at...,"March 27, 2016","ui_bubble_rating bubble_10,ratingDate relativeDate",Disney Magic is a Disapearing Act During Spring Break!,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",28,Lake Buena Vista,"In general the hotel offered a great service and comfortable rooms. Our room smelled a little humid. Nothing awful, but a little uncomfortable.
On the other hand, the hotel's breakfast buffet has characters. Good news, you get Mickey, Minnie and Goofy. Bad news, breakfast is...","April 1, 2016","ui_bubble_rating bubble_30,ratingDate relativeDate","Comfortable hotel, but in some aspects they do not put you as a guest first. Cleaning needs more attention.",4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",6,Lake Buena Vista,This hotel was great. Clean rooms and friendly staff. Walkable to Epcot and easy boat shuttle to Hollywood Studios were awesome. Restaurants and a market on location were very convenient. ESPN Zone on Boardwalk was fun. I don't have the time to review the logistics...,"March 31, 2016","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney spring break,4.0 Star Hotel
1800 Epcot Resorts Boulevard,Disney's Beach Club Resort,"Orlando, FL 32830-8443",1,Lake Buena Vista,"I have stayed here numerous times for business and highly recommend this property. It has been recently renovated and the rooms are beautiful, comfortable and well appointed. The club level is worth the extra money. Super convenient location if you want to go in the...","July 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Club Level Rocks,4.0 Star Hotel
