Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",22,Lake Buena Vista,"Our first night here. The location is perfect. The pool, food court, lobby right across the bridge in front of our building. The east depot bus pick up is an easy walk as well. The room is freshly renovated. But lugging the luggage up the...","July 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Building 85 = perfect location. ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",8,Lake Buena Vista,"This was our third stay at this lovely hotel! The hotel is clean, the staff was friendly, grounds were well maintained and our kids loved the pools. We enjoyed the ferry ride to Disney Springs which is one of the many amenities at this hotel.","July 7, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney Vacation June 2017,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",2,Lake Buena Vista,"We stayed here the first week of April 2017 for 7 nights. This resort is probably the largest I have ever stayed in. It is massive.
We were in the Bayou rooms and paid for a pool view upgrade, 1st floor. I'm glad we requested...","July 10, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Quiet, very large resort.",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",6,Lake Buena Vista,We have stayed here several times now and are never disappointed. The rooms are super clean with comfortable beds and pillows. The boat transportation to Disney Springs and bus transportation to the parks is convenient with minimal wait time. We love the pool (and pool...,"July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",8,Lake Buena Vista,"The room is a small old smelly space that seems to be centuries old, the wifi is terrible and the bathroom is old and small. The food at the hotel restaurant is just disgusting. I honestly would rather go to another hotel.","July 19, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Awful food and horrible room ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",47,Lake Buena Vista,This hotel has everything for a great family vacation. The shuttle service is great. The grounds are beautiful. The food court is convenient and affordable. We loved staying in a Princess room - it made the trip feel more special. We like the mid-priced rates...,"July 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The best Disneyworld place to stay!,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",3,Lake Buena Vista,"We checked in Saturday, July 8, 2017. Check in experience was wonderful. Line moved quickly and cast member who checked us in was super friendly.
When we arrived at our room, it did smell a little like mildew and the ac wasn't working properly. We...","July 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Wonderful, as always!",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,"The Port Orleans Riverside staff was extremely pleasant and always willing to help! Check In was a breeze! When we decided to stay an extra night, they were very accommodating, keeping us in the same room! My kids were thrilled with the amazing pool! And...","July 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Family Disney Resort,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",2,Lake Buena Vista,"It is a nice place, the only problem we had was the bus service. Riverside is a very large resort. About 2,000 rooms or so. I felt like they didn't have enough buses running for the large amount of people who needed to get back...","July 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Riverside,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",14,Lake Buena Vista,"We have stayed at this property 5 times and have yet to tell a tale of anything bad happening. The rooms are very spacious, clean and quiet. The property is full of wildlife, plant life, trails, outdoor activities and family events! Our first stay here...","July 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent Disney property! Perfect for larger families,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",2,Lake Buena Vista,"Spent a week here and it has probably become the best Disney hotel I have ever stayed.
Beautiful property. It is a large property so if you do not want to walk I recommend paying extra for the rooms nearby the main building or stay...","July 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent stay,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,We haven't been to Disney in many years and never stayed within the resort. Disney does everything right and this property was no exception. I could only give four stars because Friday night we stayed at the park late. Upon arriving back at the resort...,"July 10, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney 2017,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",31,Lake Buena Vista,"Just returned from 14 nights holiday at this fantastic resort. Been going to Orlando for 10 years, always to a villa, which we loved, but this year decided on a change and we loved it.10 of us on this holiday,with 3 rooms between us, all...","July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",28,Lake Buena Vista,"We stayed at POR for a week, and we loved it!
The resort is quite large, so you can be in for some walking, but hey it's Disney so par for the course.
We stayed in building 26 near the west bus depot. This was...","July 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great stay at Port Orleans Riverside,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",3,Lake Buena Vista,"We started out at the Bayou part of the resort (felt like we were camping in the woods) and changed to a Royal Room in the resort, The royal room was about 1400 more for 11 days but it was well worth the money. The...","July 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Family Vacation 2016,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",4,Lake Buena Vista,This place is a little peace of heaven. It is quiet and romantic. Post Orleans is the way to go if your looking to stay on property but don't want to take out a second mortgage. The River Roost has amazing food and the staff...,"July 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",This is the place to be.....,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",4,Lake Buena Vista,"Top hotel and location. Staff fantastic amenities good. Stayed for 14nights local to all Disney parks with Disney transportation included. Got out to universal including new volcano bay resort. Got ripped off by Mears Taxis a couple of times so used Uber, much cheaper and...","July 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney vacation,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,"We were in the Alligator bayou section for the first time. Great surroundings and no mosquitoes regardless of the natural standing water. We had a smaller private pool near our room that had less ""hype' from the excitement of kids. With children, the main pool...","July 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",One of our favorite hotels in Walt Disney world,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,Really loved the ambience. Our room was really close to the lobby and restaurant. We were in building 4. Our room was a little bigger than a value resort. Our biggest issue was that the air conditioning unit would not Cool the room properly. We...,"July 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disneyworld family trip,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",15,Lake Buena Vista,"I was disappointed throughout our week here. From our 4 am check in where I had to insist luggage help to our room (which is about a 10 min walk away from lobby, outside with 4 pieces of luggage, a desperate toddler and 3 carry-on...","July 22, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Better service at holiday inn,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",7,Lake Buena Vista,"First off, no matter where you choose, you should definitely stay at a Disney resort. It was great having extra hours, but there are tons of other perks as well, like the Disney magic bands, free parking and transportation, and extra, early fast passes. As...","July 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful and convenient!,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,"My family and I stayed at Port Orleans Riverside over the 4th of July. We stayed for 6 nights in the alligator bayou section-building 35. The room was amazingly clean, fresh linens, and ice cold a/c! It slept my family of 5 comfortably. The beds...","July 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Family Vacation ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",21,Lake Buena Vista,Of course we weren't in the room much but the room was very beautiful and clean. The beds were comfortable. The headboards had fireworks! There were pictures of princesses everywhere. Every fixture in the room was nice and princess themed. I liked that there was...,"July 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Very nice, love little royal princess room",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",61,Lake Buena Vista,This is a very nice hotel. We were in building 34 - our room was clean and looked new. There is one main pool and smaller pools throughout the grounds. We also took the boat to Disney Springs which was very nice. A few cons...,"July 7, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Good hotel,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",14,Lake Buena Vista,"I was so close to giving this hotel five stars, so bear that in mind. It is very nearly perfect. And this is coming from a man whose life goal is to stay at all the Disney deluxe resorts.
This place has seriously thrown a...","May 21, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",The allllllllmost-perfect Disney hotel,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",23,Lake Buena Vista,We wanted a Disney property that wouldn't cost an arm and a leg but still have plenty of amenities. This property fit the bill. The grounds are beautiful. The blocks of rooms look like old southern plantations situated on a body of water that mimicks...,"July 9, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Charming and a good value.,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",3,Lake Buena Vista,We just got back for WDW Port Orleans Riverside from a 7 day stay. It is a moderate resort with lots of perks. The buses and boat transportation was great and we did not have to wait long for rides. The resort is pretty close...,"May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",7 Days of Enjoyment at Riverside,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",56,Lake Buena Vista,"Paid for the ""preferred room"" which means you're closer to the lobby. We got a 2nd floor room in lodge 15 in the Alligator Bayou and had parking almost outside the door. Lodge 14 is the closest to the lobby but I can't complain with...","July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney-fied bayou,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",71,Lake Buena Vista,"Love the moderate level of hotels at Disney. This one is nice, but not what we expected. We thought it was going to be antebellum, it was rustic. Our room was really far from the main areas...3/10 of a mile walk each way... not the...","July 18, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Good, not great",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",3,Lake Buena Vista,I am currently staying at port Orleans riverside. Have to tell you the staff and interactions have been absolutely awful rude is an understatement. From the drop off at the magic express bus ride staff...to boat operator taking us to Disney springs....just rude. I have...,"July 16, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Awful service...Magic is gone.,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",12,Lake Buena Vista,This was our first stay on WDW property and we loved it. The grounds are gorgeous and there are so many different amenities/activities to keep anyone occupied. This is a great place to stay if you will be here for longer than a week. We...,"January 9, 2015","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Experience; Beautiful Property; long walks,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",3,Lake Buena Vista,My family and I have been avid Walt Disney World goers since I was little and we have recently came back and stayed at the Riverside resort. We have found that getting back from the Disney parks can be a challenge if you are going...,"July 12, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Very average,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",13,Lake Buena Vista,"We stayed in a river view room in Alligator Bayou. The location was good, but we could not really take advantage of the view as on the second level people were walking by our window. So, I am not sure it was worth the extra...","July 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Peaceful Disney Resort,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",27,Lake Buena Vista,"Well, having been widowed 19 months ago I thought me and my two teenagers could do with a trip of a lifetime after all the pain and anguish of losing their Dad and my Husband. I booked this trip April '16 in a haze of...","July 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","What a lovely, welcoming place to stay",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,"this was our second stay here,first we wer in the aaligator bayou this time we had a royal room.the room has many special Disney touches like the fireworks lighting up above the beds,its a really nice room well themed. the grounds are a little on...","July 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",nice hotel,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",8,Lake Buena Vista,"I stayed here for 2 weeks with my wife and 2 daughters aged 11 and 14 in July 2017. The scenery and theme of the resort is great, we stayed in Mongolia terrace and it was great for us, my wife and daughters loved the...","July 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Recommended staying in Mongolia terrace. ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",8,Lake Buena Vista,This was the fourth time we stayed on Disney property and the second time at Disney Hotel and it was perfect. Keep in mind the benefits when choosing a hotel that staying at a Disney hotel. You don't pay for parking at the parks which...,"July 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best location,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",17,Lake Buena Vista,"I have just returned from 2 weeks stay in the French Quarter of this resort. The grounds are beautiful, lush green planting and trees, very peaceful despite the amount of people staying there. Room was a bit tatty and dated but it was clean, good...","July 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Beautiful Resort ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",24,Lake Buena Vista,My family and I went to Disney for the first time this year and we needed help from start to finish. We had a travel agent meet our needs and price range. She could have convinced us to stay in one of the more flashy...,"July 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place and value. Close to parks!,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",6,Lake Buena Vista,"Me and my family spend 7 magical days in Disney Florida, after long days of waking, getting to a good clean family hotel was fantastic. Nice pool áreas, bar restaurant.
Very easy access to all Disney parks. We had a great time.","July 5, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Vacation with the Kids ,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",17,Lake Buena Vista,"I have just come back from a two week holiday in Orlando. First week we booked to stay at port Orleans riverside which included the park tickets and quick service meal plan. I had high expectations of this hotel, and upon arrival it looked like...","May 21, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Average,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",24,Lake Buena Vista,The rooms were very comfortable with lots of room. The showers had great flow and lots of hot water. There was plenty of good coffee in the room and the place was clean inside and out. Lots of busses to get you to any of...,"May 22, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Walt, would be proud of this place.",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",22,Lake Buena Vista,Jusr returned from 2 week stay. Lovely resort and rooms. Have to agree that some staff in foodcourt obviously dont want to be there and quite rude! Food ok but same every day. Dining package good but disney needs to streamline. Our hotel would convert...,"July 18, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Lovely resort,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",16,Lake Buena Vista,"Took the boys to Disney the week before Christmas. Stayed at Port Orleans Riverside. Nice hotel. Clean, very nice staff and plenty to do. Hotels proximity or parks was very close. Animal Kingdom was the farthest park and it took 25 minutes to get there....","January 9, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney World 2014,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,Port Orleans Riverside was a fantastic stay for our family. Our children are teenagers and I think that is important to note because this resort doesn't have the color or hustle and bustle that some other resorts have that young children would like. This resort...,"July 20, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great stay perfect for us,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",2,Lake Buena Vista,"I have travelled to Disneyworld and stayed on Disney properties for several years. On day of arrival at Port Orleans Riverside, we were placed in a room with the beds made, however, one had definitely been slept in, garbage in the garbage cans, dirty towels...","July 21, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Nothing magical,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,"My family goes to Disney once a year and it is very hard to stay on property for a decent price, so a couple years back we chose this resort because it fit 5. this resort is very clean, spacious and beautiful. The pool is...","July 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Highly recommended for party of 5,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",18,Lake Buena Vista,Absolutely the best Disney Resort there is it's large clean and safe the pools are amazing the dining area is wonderful and the staff cannot be beat. The only problem is is so large you may have a hard time walking from point A to...,"July 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I wish i could give it 6 stars !,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",4,Lake Buena Vista,We had a superb time at Port Orleans Riverside! Royal room was fabulous and so refreshing and clean! There were 3 adults and one 9 year old! The headboards had amazing fireworks! Every day we came back to our beautiful room-cool and clean!Loved the pools!...,"July 27, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesomeness is Disney,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",9,Lake Buena Vista,"I love this hotel, the rooms were always cleaned and the resort is always clean. The staff there are friendly and always speak and the staff in shop are friendly and very helpful. The buses are a let down though. For a resort as big...","May 20, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Great hotel, but buses not so good bus service",3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",29,Lake Buena Vista,"I took my goddaughter (age 7) during the second week of June, 2016. This was a surprise 1st WDW trip! The funny thing is that I was more surprised than she was, LOL!!
The Magical Express was VERY efficient. We received our luggage about 2...","May 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Royal Guest Room is WONDERFUL!!,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",29,Lake Buena Vista,"We stayed in a royal guest room. It was nice, though probably not worth the extra money.. Quiet, comfortable, and the kids (age 2 and 4) got a kick out of the light up head boards. The room was certainly ""royal,"" and the waterwheel was...","January 9, 2015","ui_bubble_rating bubble_40,ratingDate relativeDate",Nice Moderate,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",5,Lake Buena Vista,This was my second stay at the resort. Had the Royal guest room 9926. It was located in the back. Loved the room because it had double Windows . The room was clean and comfortable. Housekeeping was amazing. Had no complains. Food court was also...,"July 19, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fit for a royal Princess,3.5 Star Hotel
1251 Riverside Drive,Disney's Port Orleans Resort - Riverside,"Orlando, FL 32830-8514",2,Lake Buena Vista,"Port Orleans Riverside is a beautiful Disney property and good for families with kids of all ages. We paid a little extra for a ""preferred room"" close to the lobby and dining area, and close to a ""quiet pool."" This was well worth the money....","July 21, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","Lovely setting, but some problems",3.5 Star Hotel
