Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",33,Lake Buena Vista,"A 10 minute walk to the Magic Kingdom, but if theme parks aren't your thing this is still a wonderful resort. The rooms are spacious. We chose a studio for 2 adults. King size bed with pull-out sofa, 2 chairs a small round table. There...","April 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Closest hotel to the Magic Kingdom,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",56,Lake Buena Vista,"I booked Bay Lake Tower after reading reviews, and chose a one bedroom room with lagoon view. The hotel itself is quite nice, friendly people, very very quiet especially compared to the Contemporary Resort. The one bedroom was quite nice, very basic but spacious, with...","March 31, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Very nice with spacious rooms,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",129,Lake Buena Vista,"We are DVC members and in October we finally made it to our home resort, the Bay Lake Tower. There were 7 of us in total, including my 3 young children (7, 5, and infant), so we stayed in a standard view, 2 bedroom on...","February 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great visit to the World,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",24,Lake Buena Vista,"We were hear over valentines day, stayed 3rd floor room 7338. Loved the lake view. Was beautiful in the morning and evenings.
This resort is a DVC resort and is very modern. Has classic hidden touches of Disney and Mickey mouse. Which we loved! Also...","February 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Nice Relaxing Vacation,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",8,Lake Buena Vista,"We had a 4-night getaway in a Studio at Bay Lake Tower. A wonderful trip in a sleek facility.
The location is hard to beat if you are visiting Walt Disney World. It has a walking path to the Magic Kingdom, which is a big...","February 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Can't Beat This Location,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",27,Lake Buena Vista,"No monorail at this hotel and housekeeping subpar, they left garbage overflowing, forgot coffee fixings and complimentary bottle of water, forgot requested extra towels, nice room w view of illuminated water lights w music. The expectation of the monorail was sooooooooo disappointing especially at 7-8pm...","March 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate","No monorail at this hotel and housekeeping subpar, nice room w view",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",15,Lake Buena Vista,"Bay Lake Tower is unlike most other Disney properties. You have to squint to see the traditional Mickey ears and the hotel appears to cater more to adults than children – although the pool does have an amazing slide that the children loved.
The one...","March 19, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great location!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",5,Lake Buena Vista,We have stayed here many times and it is one of two places that you want to stay. The location is perfect as you can walk to the Magic Kingdom or take the monorail from the Contemporary Hotel that is attached to the Bay Lake...,"April 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",God Stays Here When He Visits WDW,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",140,Lake Buena Vista,We are DVC members and stay at various villas three times a year. This stay at Bay Lake was just wonderful. The room was very clean. We had an amazing view of Magic Kingdom for the fireworks. Nights were very quiet. The staff in community...,"February 15, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful visit,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",9,Lake Buena Vista,"Well after 14hrs plane trip we turned up at the airport, very clear signs to make your way down to where the bus picks you up. We arrived at reception no one to help with bags so we wheeled them in to be greeted by...","February 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Fantastic family stay so could see magic kingdom from room.,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",5,Lake Buena Vista,"Had a great time. Disappointing no busses to Magic Kingdom. Only walking or crowded and sometimes down monorail. Rooms good, ice on two different floors. Rooms always stocked and cleaned when it's time. Plenty of pools. Roof deck very nice with bar and views. Easy...","February 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Bay Lake Tower,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",56,Lake Buena Vista,"Stayed at the Bay Lake Tower for two nights in Feb/Mar 2017. The stay was verry last minute and as such the cost per night was very exorbitant ($1,000/night inclusive of the Disney park passes). However as I have seen with booking sites even with...","March 16, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Location, Location , Location",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",36,Lake Buena Vista,"The main advantage to Bay Lake is its proximity to Magic Kingdom. However, our most recent stay was underwhelming. There was a strong perfume odor in the lobby which caused my wife and mother to suffer coughing attacks. We were told by staff that this...","March 13, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate","Unimpressed, Considering It's DVC Property...",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",14,Lake Buena Vista,Great hotel ... perfect location especially if you have young kids or just spend most of your time at Magic Kingdom or even Epcot. We love that we can take the monorail to other resorts or the parks. We love the boats that go to...,"March 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Great location, but noisy if you have young kids",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",8,Lake Buena Vista,The location is perfect for being able to walk to the Magic Kingdom! We chose to drive to the different parks and restaurants instead of waiting for the bus because that seemed to be a bit infrequent and much slower. The facilities were nice and...,"March 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Easy walk to Magic Kingdom!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",16,Lake Buena Vista,"I can't say enough about this property! We stayed for 6 nights in a 2-bedroom, 3 bath villa. Our family included 6 adults and two children, and we had plenty of room. One bedroom had a king-sized bed, the other bedroom had 2 queen-sized beds,...","March 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Outstanding Stay at Bay Lake Tower,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",3,Lake Buena Vista,"We stayed with our daughter, son in law and their 3 kids in a 2 bedroom 3 bath unit. It had a kitchenette and a living room as well. The bedrooms are not next to each other which was a plus for us. It is...","March 3, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent visit ,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",17,Lake Buena Vista,We moved over here after staying at the Grand Floridian Villas. It was a big difference in size and service ( a big step down). This was also a two bedroom unit but seemed very tight compared to the GF. Overall the location and walking...,"March 29, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",A decent value but no comparison to the Grand Floridian,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",10,Lake Buena Vista,"We stayed at the Bay Lake Towers for Spring Break and it was super nice. We had a great room with two bedrooms, sitting area, and kitchen, with a balcony that over looked the Magic Kingdom. It was an incredible place to stay and I...","March 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome Views,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",156,Lake Buena Vista,I fell in love as soon as we went through the door. I've hear the furniture is bland but who in the world ever started that rumor??!! It's amazing! The furniture is all Disney - there's Mickey and roller coasters and just 100% fun. We...,"February 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wow. Just WOW!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",34,Lake Buena Vista,"We loved the hotel, but we paid for lake view room and were put on 2nd floor and couldn't see because of trees blocking the view. The room was great 2 bedroom 3 bathrooms and full kitchen. Our only complaint was we could not see...","February 5, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Loved the hotel.,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",6,Lake Buena Vista,The suite itself was a one bedroom unit. Everything was perfectly kept and our house keeping was amazing. Our room was ready when we arrived. I noticed other guests who checked in during afternoon hours had a bit of wait. All transportation runs through the...,"May 1, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Good but, some hiccups",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",22,Lake Buena Vista,"This was my second stay here at bay lake tower at Disneys contemporary resort, the hotel screams contemporary luxury, however it is not without the Disney touches, the tower is slightly away from the hustle and bustle of the main contemporary resort building, we had...","June 4, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The best place to start a Disney holiday!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",27,Lake Buena Vista,"We recently (a party of 6-4 adults, 2 children) stayed in a two-bedroom villa with Magical Kingdom view for a week.
The pros? If you are willing to pay extra for the MK view, it's worth it. We were able to come back to our...","June 12, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Minor hiccups,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",5,Lake Buena Vista,We spent 5 nights in a 1 bedroom villa. There were a few negatives that we'll get out of the way first. The room wasn't ready until after 5 pm. Some of my grocery delivery went missing and it took a while to get the...,"May 23, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Location for Families with Young Children,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",25,Lake Buena Vista,The entire property is DVC and each room has either a nice kitchenette or a small kitchen. The kitchenette is it's own area divided off by a wall so anyone can prepare a snack w/o the lights shining in the eyes of everyone still in...,"May 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Walk to Magic Kingdom,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",46,Lake Buena Vista,"No doubt about it--- Disney know how at work
Everyone yes everyone was pleasant and helpful
We arrived at noon and unloaded our stuff including 2 coolers of frozen and cold items and 4 bags with the bell stand. The bellman promptly stored the luggage...","June 23, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Terrific ,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",135,Lake Buena Vista,We weren’t able to book our entire stay at one DVC resort so split it between Polynesian and Bay Lake. We had never stayed at Bay Lake before. Coming from the Polynesian we were astounded at how tiny these studios are. It was great for...,"March 19, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Studio Cozy for Two,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",5,Lake Buena Vista,Very close to Magic Kingdom and an overall good location given the very spread out size of Disney World. Beds were especially worth a mention and very comfortable. We had a 2 bedroom suite we shared with another couple which was perfect and gave as...,"March 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Location,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",36,Lake Buena Vista,"We just returned from our 1st Disney ""Light"" Trip. We stayed at the Bay Lake for 3 nights and did 2 days of parks (Magic Kingdom and Animal Kingdom). I was very pleasantly surprised with our room - the 1 Bedroom Villa Suite. This room...","April 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Family Option for Quick Disney Trip,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",18,Lake Buena Vista,We stayed at Bay Lake Tower in the Magic Kingdom. Our view was priceless. The room was clean and well stocked with supplies. You c walk to the Magic Kingdom or the Contemporary Hotel. The pool was perfect. Bay Lake was much nicer than the...,"April 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The view is priceless,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",13,Lake Buena Vista,First stay at BLT and I really liked it. You do have to walk a bit more to go to dining because it is in the Contemporary Resort but it wasn't that bad. We had a studio with the lake view. It was a nice...,"April 9, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Easy to travel, quite and fireworks view",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",6,Lake Buena Vista,"On our first stay, Bay Lake Tower immediately took its place as my family's favorite place to stay at Disney. My husband, two boys aged 2.5 & 9 months, in-laws, and I stayed in a one bedroom villa for six nights over Halloween. Everything about...","February 13, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Favorite place to stay at Disney,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",67,Lake Buena Vista,Absolutely incredible location. Since the monorail was broken a good amount of the time we lucked out by being able to walk to magic kingdom. We stayed in a two room villa with six adults and two infants. The setup was wonderful. We loved the...,"March 9, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful location and great family stay,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",8,Lake Buena Vista,This trip report is WAY overdue but we did some cool things and I rely so heavily on these boards when making decisions that it is better late than never. Best thing we ever did was rent DVC points from a reputable travel agent. We...,"March 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Can't wait to be there again. This is an OLD trip report from 2012!!!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",5,Lake Buena Vista,"Having an autistic child, we took a lot of time and spent a significant amount of money to have as stress-free of a Disney vacation as was possible. We needed multiple bedrooms as well as a kitchen to prepare meals for our autistic daughter. We...","February 20, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Great Villas but Awful Dining & Private Dining,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",19,Lake Buena Vista,"Our family really liked this place. It is the closest hotel to Magic Kingdom, 7 min walk. Our kids love that park and it is super convenient.
This hotel has an awesome observation deck on the top floor. It's open and they play the music...","April 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wow,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",100,Lake Buena Vista,"Checked into a 2 bedroom Lake View for an unfortunately brief 2 night stay. The suite has it all, the location cannot be beat, the ease of access to all the LBV restaurants and amenities was terrific. Used DVC access to sample Top of the...","April 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Practically perfect in every way!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",33,Lake Buena Vista,"Love this hotel. The rooms are high end in appearance and style and they view (magic kingdom side) is simply amazing. Fireworks every night up close and personal from your living room. It is simply breathtaking!
One of the best things is being able able...","April 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",5 stars Plus!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",36,Lake Buena Vista,Family of 6 stayed at Bay lake tower at Disney's Contemporary hotel. We only stayed here as we were supposed to stay at Disney's wilderness lodge but found out only a month before our visit that it was under construction. Not happy with Disney for...,"April 22, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Not worth the expense,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",103,Lake Buena Vista,"This resort was the most modern resort we've stayed at. Will be on top our list for points redemption. It's contemporary, convenient and we really enjoyed our stay!
Especially loved the rooftop bar! A very nice touch for DVC members. We are DVC members and...","May 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","If you are sick of outdated resorts, try This One!",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",32,Lake Buena Vista,"I love this accommodation, it feels so fresh in comparison to the tweeness of some of the other resorts. Walking to the magic kingdom is invaluable too considering the other transport options. Pool area is fab, drinks r expensive but as u would expect for...","May 28, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Contemporary in style,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",42,Lake Buena Vista,This was our first stay onsite at DisneyWorld and I had done some research and opted for the Bay Tower due to its location to MK. It was perfect with the ability to walk to the park and use the facilities at the Contemporary Hotel....,"May 26, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Magical stay,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",72,Lake Buena Vista,"Our family visited Disney World again this year and stayed once again at the Bay Lake Towers. This is a wonderful place for a large family. There were 7 of us. The room is well appointed, clean and comfy with two balconies. The view at...","May 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Another wonderful stay,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",71,Lake Buena Vista,"Although this is a very attractive hotel, the amenities it provides were significantly below what I expected. My husband and I are two good-sized adults, and when we got to our room and saw the queen-sized bed, we knew we would have a problem. There...","June 4, 2017","ui_bubble_rating bubble_20,ratingDate relativeDate",Disappointing ,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",12,Lake Buena Vista,We stayed at Bay Lake Tower in April of this year. It was excellent! The rooms are HUGE and very modern. Balconies are beautiful. And you can watch the Magic Kingdom Fireworks (complete with sound piped in) from the rooftop. That in itself is an...,"June 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Beautiful Hotel!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",21,Lake Buena Vista,"This was our first time staying at Bay Lake, but it won't be our last. As DVC members, we stayed in a two-bedroom villa (1 bedroom + a lockout) with our two adult children. The two-bedroom villa easily sleeps 8-9 people, depending upon size (of...","June 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Excellent Resort Minutes from Magic Kingdom,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",12,Lake Buena Vista,We have stayed at Bay Lake Tower several times and are always happy when we do. The fact that we can walk to and from the Magic Kingdom is a convenience we particularly enjoy. Plenty of close shopping in the Contemporary Resort. We have stayed...,"June 10, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Closest thing to staying at the castle!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",27,Lake Buena Vista,"We stayed here for a week over New Years in a one bed, it's a modern, too modern, Resort. Walking to MK in mins, buses from Contemporary Resort with timing screens. Boat hire and a great restaurant at the California grill. The pool is poor...","June 9, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",New Years Vacation,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",10,Lake Buena Vista,"As always, Disney's Bay lake tower was a perfect choice for our Disney trip! We're DVC members and this is one of our favorite places to stay while hitting the parks. It is a quick walk to Magic Kingdom. Our room had Beautiful views of...","June 7, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Family weekend at Disney! ,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",46,Lake Buena Vista,"Bay Lake Tower is my new favorite Disney resort for a multitude of reasons. It's quiet, clean, and has excellent transportation (walking distance to the Magic Kingdom park). Plus, it is on the monorail and is separated from the Contemporary Resort's lobby by a covered...","May 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Another Great Disney Resort,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",3,Lake Buena Vista,7214 was my room. A standard view with an a lake view and a balcony to see the fireworks from Magic Kingdom. The room was clean and we had plenty of room. Love the kitchen. Full length mirror and extra counter space.,"May 17, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",THE BEST!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",33,Lake Buena Vista,"BLT is a great DVC hotel. There are no hotel amenities like restaurants or spas but you are close to the contemporary and the grand for those. The hotel is spotless, the pool is clean and clear (with a water slide), staff is amazing, room...","May 17, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great DVC hotel!!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",85,Lake Buena Vista,"Helen and I have stayed here twice in a lake view one bedroom villa. This room type gives generous accommodation with two bathrooms, a large double bedroom, a full kitchen with a dining area and a lounge are with a fold out double bed and...","May 15, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fabulous place,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",44,Lake Buena Vista,"Stayed here recently for 3 nights, this is part of the DVC, the location is unbeatable, 5 minutes walk from Magic Kingdom and yet very quiet and peaceful, we had a standard view studio but could see MK and watch the fireworks from our balcony,...","May 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Location, location,location",3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",6,Lake Buena Vista,"This hotel was great. We went with our 11 and 14 year old daughters and had a great time. The staff is very accommodating! The food options are great with 2 sit down restaurants in the adjoining hotel and a quick serve with the best,...","May 2, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing hotel with great staff ,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",43,Lake Buena Vista,We really enjoyed this place and reserved it through points from a member's time share. There are several ways to do that in order to save a lot of money. But do your homework and go through a legitimate source to avoid scams. Getting to...,"June 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great location and fun for all,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",1,Lake Buena Vista,"Just stayed at Bay Lake for 7 nights, and we sure had a magical time!! Our studio was perfect for the 4 of us. We had a great view of the Contemporary pool, lake, and boat dock. We could see the water parade each night...","June 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Awesome!,3.5 Star Hotel
4600 North World Drive,Bay Lake Tower at Disney's Contemporary Resort,"Orlando, FL 32830-8413",35,Lake Buena Vista,"We stayed at a 3 bedroom villa Wonderful views form the terrace. You may watch magic Kingdom's fireworks from your terrace and rooms. You can even listen to the sound on your tv.
Our only problem during our stay was with our magic band in...","June 30, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful place to stay!,3.5 Star Hotel
