Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",71,Lake Buena Vista,"My Wife, Daughter and myself just returned from a fantastic week at Disney's Beach Club Villas.
This resort is located between EPCOT, a 5 minute walk, and Hollywood Studios, a 15-20 minute walk or 15 minute boat ride.
I highly recommend staying at an EPCOT...","August 20, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Location,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",41,Lake Buena Vista,"We're DVC members so we always stay at one of the DVC Villas. Our home resort is the Wilderness Lodge so we usually end up staying there, but over the years we've tried most of the other DVC resorts as well.
The Beach Club Villas...","August 20, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate","Great Disney resort, best pool on Disney property. One of our favorites!",4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",13,Lake Buena Vista,I love the beach club. Staff is helpful. Rooms are adequate size. Storm along Bay is a wonderful way to spend the day outside of the parks! We had several issues with our tickets and staff was very helpful and went above and beyond. Highly...,"August 3, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",The best,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",19,Lake Buena Vista,I loved this resort & will most likely stay again. We were in villa 129 on the ground floor & it was one of the closest possible units to the Villas lobby & the main Beach Club building. We checked in at the main lobby...,"September 28, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Wish we'd spent more time at the resort,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",62,Lake Buena Vista,"Six of us, 3 adults and 3 children, were at WDW in August 2014. Our 2 bedroom villa was on the second follow. It had a balcony the length if the suite with a garden view. You could see the Frozen fireworks from the one...","August 20, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great location and Amenities,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",42,Lake Buena Vista,Stayed in a 2 BR unit for 7 nights with 5 adults. It is rated as allowing 8 but that would have ben a little too crowded. We are DVC members and this is now at the top of our list as a favorite. The...,"October 8, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Location and Clean,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",25,Lake Buena Vista,"This is my 4th time staying here, 7/28-8/2/14. I am a DVC Member and stay in the villas. This was a stay in a studio room. The best part of this hotel is the location. Walkable to Epcot and the Boardwalk. Another plus, Stormalong Bay...","August 9, 2014","ui_bubble_rating bubble_30,ratingDate relativeDate","Great location, terrible food, faulty appliances",4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",26,Lake Buena Vista,"My wife, daughter (4), and I stayed in a one bedroom villa at the Beach Club Villas for 8 nights and thought it was great. The location of the Resort could not be beat, as you are a 5 minute walk from Epcot and a...","August 7, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",First Time Stay at This DVC Resort,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",3,Lake Buena Vista,We have been to the beach club 2 times and have enjoyed our stay there. The staff are very nice and professional they reall do treat everyone so nicely. The place is neat the rooms are so clean and spacious. The pools are worth staying...,"August 4, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",1,Lake Buena Vista,We just completed a week's stay at Disney's Beach Club Villas. We are DVC members and stayed in a 2-bedroom villa. There were 4 adults and 2 children. We had plenty of room for all of us and having a full size kitchen and washer/dryer...,"July 31, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Resort! Best Pool!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",9,Lake Buena Vista,"We've stayed at Animal Kingdom, the Polynesian, and Coronado Springs and have attended special events in the Grand Floridian and a few other Disney properties. After our recent 5 day stay in July 2014, Disney's Beach Club Villas are by far our favorite place to...","July 25, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",One of the Better Disney Properties,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",68,Lake Buena Vista,"All-in-all, the location of the hotel is phenomenal, the pool is amazing, and the rooms are just so-so. Read on for further clarity on each of these points!
It was a rough start for the Disney Magic at the Beach Club Villas, including a nearly...","September 21, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate","Slow Start, Strong Finish",4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",7,Lake Buena Vista,My husband and I stayed there for 8 days 7 nights in the beginning of September. The hotel was beautiful and our room was nice but there was a few problems. We added 2 requests to our room; top floor and have a view of...,"September 16, 2014","ui_bubble_rating bubble_30,ratingDate relativeDate",Nice place to stay,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",27,Lake Buena Vista,"My wife and I stayed here with our son, daughter-in-law and granddaughter for 4 days and we had an outstanding stay. The room, a 2-room suite, was very comfortable and well appointed. We had plenty of room and the benefit of having a full kitchen...","September 14, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Outstanding stay,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",135,Lake Buena Vista,"The obvious benefit to this property is the location in proximity to Epcot. Almost every reviewer has a comment about it, so I won't belabor the point. However, no one mentions that you can also walk to Hollywood Studios from the Beach Club. There are...","September 12, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",A beautiful and relaxing resort,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",7,Lake Buena Vista,For me Beach Club is the place to stay for easy access to EPCOT. A quick 5-10 minute walk from the back entrance and about a 20-30 minute walk to Hollywood Studios. BC has the premier pool within Disney World plus you can take advantage...,"August 19, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",For the EPCOT lovers,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",22,Lake Buena Vista,We are DVC members and decided to try out the Beach Club this time around. We are a family of 5 and got a 1 bedroom which included a king size bed in one room and a queen size pullout in the living room. We...,"August 18, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Great location & Welcome Home!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",13,Lake Buena Vista,"As a DVC Member, this is my home resort.
The location is great. You have the Boardwalk and EPCOT within walking distance. After a day in another park, you can still walk over to EPCOT to watch the fireworks, have a drink and/or dessert in...","August 17, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Location and Property,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",15,Lake Buena Vista,"This was our second stay at the villas. As DVC members, we've stayed at Saratoga Springs several times, too. We had a one bedroom villa overlooking the lagoon/pool. I agree with many reviews that the rooms need refurbishing, but the room was always cleaned very...","August 15, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Welcome Home!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",49,Lake Buena Vista,"Of all our trips to WDW, this was the first time the wife and I stayed in a 1 bedroom villa at the Beach Club. Ordinarily, we stay at the Boardwalk Villas and have always found them to be absolutely wonderful.
I found the room...","October 3, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Maybe second to Boardwalk (but not too far)...,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",9,Lake Buena Vista,"The beach club villas is a magnificent hotel right in the heart of all the parks walking distance to Epcot the pool area is second to none with a lazy river,huge slide and a beach area great for babies as it is not deep at...","October 1, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Five Star Hotel,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",20,Lake Buena Vista,"Let me first say that I LOVE Disney-everything about it so to leave a less than stellar review of one of their hotels is not easy.
The resort itself is gorgeous and there are lots of things to do. The sand bottom pool and water...","September 29, 2014","ui_bubble_rating bubble_20,ratingDate relativeDate",Not impressed-rooms are tired and old,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",28,Lake Buena Vista,We are DVC members and managed to book in for 2 nights at this great resort during a recent trip to Orlando. It is the best place to stay at during the EPCOT Food and Wine festival as it is only a 10min walk from...,"September 29, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Best Place to stay for Epcot Food and Wine Festival.,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",24,Lake Buena Vista,"Since my husband is handicapped we stayed in a ""deluxe"" ADA queen efficiency that had a mini kitchenette. Trust me when I say there was nothing deluxe about it. It was more like a regular room with the closet removed to make room for the...","January 3, 2015","ui_bubble_rating bubble_20,ratingDate relativeDate",No Space,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",25,Lake Buena Vista,"Overall, this is a wonderful property in a very warm, family setting. We are DVC members and as such, have stayed here multiple times. We feel it is THE most convenient hotel in the centrally located in the middle of all the action! You can...","January 22, 2015","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney's Beach Club Villas...,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",121,Lake Buena Vista,"This was my first time to Beach Club Villas and I enjoyed how friendly and helpful the staff was. The lobby was beautifully decorated with colorful carpeting and fresh flowers. A delightful fragrance was pumped into the air, providing a clean atmosphere. Our room which...","February 6, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",attractive and clean,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",32,Lake Buena Vista,"After nearly a decade since a major Disney stay, I booked two two-bedroom villas at the Beach Club Resort for ten of us, including four grandbabies ages 1-4 for seven nights. I know the entire WDW property well, and picked Beach Club for location and...","October 23, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney Magic Continues,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",4,Lake Buena Vista,"My family stayed here for a few days during the food and wine festival. As always, everything was perfect. A little too chilly for the pool, but we still enjoyed it. We just love being able to walk to everything on the boardwalk, and the...","November 11, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",A Magical Experience,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",107,Lake Buena Vista,"I the first you notice when you walk in is the sweet air it smells do clean and crisp I asked about it and the they said it was through the vent system, but it was just gorgeous. We had to wait a while then...","December 10, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Absolutely beautiful,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",32,Lake Buena Vista,"This was our 3rd stay at Disney's Beach Club property, and the second one in the villas. This time we reserved a 2 bedroom villa instead of 2 separate rooms for family. It was great, but really consists of just a regular one bedroom room...","February 17, 2015","ui_bubble_rating bubble_40,ratingDate relativeDate",Still Great,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",15,Lake Buena Vista,I went on a family vacation. My 7 month old son came down with a croupy cough. At 1 am my husband called down to the front desk to ask if a humidifier was avail since my son was sick. Hotel provided us with a...,"July 25, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Best Guest Service ,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",73,Lake Buena Vista,"There are times when a standard resort room won't do... when you need more space, more bathrooms, just... more. That's where the Beach Club Villas come in. Blended seamlessly into the Disney Beach Club Resort, the villas offer deluxe studios, one, two and three bedroom...","July 25, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",When a little more room is needed...,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",19,Lake Buena Vista,"We stayed here for one week. The room was a nice size (my husband and I stayed in the lock-off area, in-laws were in the 1 bedroom suite). We liked how the lock-off had a kitchenette area so we could store food and drinks in...","January 2, 2015","ui_bubble_rating bubble_30,ratingDate relativeDate","Poor Customer Service, I Expected Much Better",4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",40,Lake Buena Vista,"We stayed at the Beach Club villas at the end of August early September for 2 weeks. This is our first time to the resort and we loved it. Its great to be able to walk to Epcot and mini golf, get the boat to...","December 31, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Fantastic stay,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",21,Lake Buena Vista,I stayed here with my husband and teenage children for 5 nights from 22 December 2014. It was booked through a combination of DVC points for 3 nights and cash for 2. I have wanted to stay here for a while now to experience the...,"December 29, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Christmas at the Beach Club,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",35,Lake Buena Vista,"The pool is the reason to stay here, also walk to Epcot. This resort is beautiful, However, the action is across the pond at The Boardwalk . We stayed at both. I would stay here if I was planning a trip with a lot of...","December 27, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Pool is Great!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",33,Lake Buena Vista,The is one of the most convenient hotels on Disney property. You can walk to Epcot and Hollywood Studios. The amenities are great. The lazy river pool as well as the sandy beach are great for children. The water slides for the little and big...,"January 17, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Love this place!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",22,Lake Buena Vista,"We stayed in a 1 Bedroom villa from December 12th through the 20th 2014. # 544 with a view of wooded area. This villa complex is wonderfully located between Epcot and Hollywood Studios. We walked to the ""international Gateway"" gate when going to Epcot and...","January 8, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Wonderful Location for Epcot and Hollywood Studios,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",69,Lake Buena Vista,The location is great and you are able to walk to Epcot and take the boat to Hollywood Studios. It is fun to walk around the boardwalk at night which is right behind the villas. The staff were all polite and helpful. The pool is...,"January 4, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate","Awesome location, beautiful and amazing pool!",4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",16,Lake Buena Vista,"This is the third time we have stayed at the Beach Club. The last two times we stayed in the hotel, but this time we used someones timeshare points and stayed in the villas. We were there for Christmas break and I was both excited...","January 4, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Back again can't get enough of this place.,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",25,Lake Buena Vista,Had a two bedroom on the second floor. Our balcony was huge. Super convenient and close to EPCOT. Just a short walk out the back gate of the park. Within walking distance of the Boardwalk. The room was nicely furnished and clean. Was definitely home...,"February 2, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Great place. Great convenience,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",26,Lake Buena Vista,"We just returned from a week at the Beach Club Villas. It was a fabulous week. The resort is a bit more ""adult"" and less Disney-themed than other Disney resorts and had a quite, calm feel. The pool area was nice (though that wasn't a...","February 2, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Perfect Location; Scenic Venue,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",249,Lake Buena Vista,We stayed here in January for a family visit to WDW. The location is along the Boardwalk and is literally a 10 minute walk to the back gate for Epcot. The rooms are really nice and the staff goes above and beyond. Check in was...,"February 1, 2015","ui_bubble_rating bubble_50,ratingDate relativeDate",Amazing staff! Awesome location!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",99,Lake Buena Vista,"After a several year absence, I stayed here using points during a recent visit to the Orlando area and it was as good as I remembered it to be.
The usual cheerful and helpful cast members abound, check-in was seamless, and self-parking was plentiful. I...","October 20, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",You Can't Go Wrong Here,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",8,Lake Buena Vista,My family are members of the Disney Vacation Club. We pay thousands of dollars and expect our resort rooms to at least have everything working correctly. This was our first time staying at Disney's Beach Club Villas. We wanted a close proximity to Epcot for...,"October 17, 2014","ui_bubble_rating bubble_20,ratingDate relativeDate",Not Worth It,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",16,Lake Buena Vista,This is honestly one of the best vacations we have ever taken! My husband and I.. kids grown.. vacationing as a couple! LOVED it here! Our favourite place to stay at Disney thus far! Loved the pool/restuarants/walking distance to 2 theme parks! Comfie beds/clean/friendly Disney...,"October 14, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",AMAZING! LOVE IT!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",7,Lake Buena Vista,"We stayed in the DVC studio villas. The rooms were clean, but as compared with other DVC villas, nothing special. In fact, we were given more paper products and trash bags in our studio at OKW. The location, however, is fantastic! It is an easy...","November 11, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",Fabulous location and pool! Rooms...nothing special.,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",16,Lake Buena Vista,"I stayed in May 2014, but am writing this review in November 2014 because I am so disappointed that the beach club villas are sold out for when I want to go in January 2015. I have stayed with my wife and 5 children at...","November 4, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",my favorite disney resort,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",2,Lake Buena Vista,"We stayed 10/20/2014 in the Vacation Club section of Beach Club and it was a better experience than some of the more expensive places on property. The room itself had some little wall paper and water stain issues, but all the BC Vacation Club suites...","October 27, 2014","ui_bubble_rating bubble_40,ratingDate relativeDate",There is no better hotel for Epcot's Food and Wine festival!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",60,Lake Buena Vista,"What can I say about Beach Club Villas that hasn't already been said? It’s nice, very nice. I’m a firm believer of you get what you pay for. Disney is no exception. We like to resort hop. Beach Club was our 2nd resort during our...","October 26, 2014","ui_bubble_rating bubble_50,ratingDate relativeDate",Great stay! One of my favorites!,4.0 Star Hotel
1800 Epcot Resorts Blvd,Disney's Beach Club Villas,"Orlando, FL 32830-8443",4,Lake Buena Vista,"We have stayed at the Wilderness Lodge Villas, the Polynesian (multiple times), Grand Floridian, the Wilderness Cabins, and Animal Kingdom Lodge in the past. Gave Beach Club Villa a try this time for our 5-night stay (rented directly from Disney - a studio villa) because...","December 2, 2014","ui_bubble_rating bubble_20,ratingDate relativeDate",Worst of the Deluxe resorts for us - not worth it,4.0 Star Hotel
