Add,Hotel,Zip,badgetext,extendadd,partial_entry,ratingDate,ratingbubble,review_title,stars
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",66,Lake Buena Vista,"We paid $500/night for a theme park view on the 9th floor. The view was incredible and our 15 month old loved watching all the action in the morning. The room was a good size with a decent bathroom, and some of the best amenities...","May 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate","Super Convenient, but $$$",4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",10,Lake Buena Vista,"What can I say? It is a short walk to The Magic Kingdom, on The Monorail, on Bay Lake, views, fireworks, what else would you ask for? Oh maybe better food at Contempo Cafe...frozen burger party's, canned corned beef on the flatbread, skimpy frozen chicken...","May 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Location, location, location...",4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",15,Lake Buena Vista,"I love this hotel for many reasons. One of which is location to Magic Kingdom. Also, all of the transportation available to get around WDW.
This trip we stayed on a concierge floor since we were celebrating a milestone anniversary. LOVED IT!!! The staff was...","May 24, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",My favorite hotel on Disney property,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",12,Lake Buena Vista,"We stayed at the hotel for 2 days. Adjoined rooms.
Check in was a little long but it also involved ensuring all our magic kingdom tickets and bands were working.
Check in time was 3 pm. However we were told we would be called or...","May 21, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Big room / modern / well equipped. ,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",45,Lake Buena Vista,"We booked a wishes fireworks private cruise for our recent holiday in Orlando, with the cruise going from the Contemporary Resort.
Whilst the firework cruise was first class the same can't be said about our pre drinks and food at the Sand Bar.
The guy...","May 21, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Sand bar...avoid at all costs,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",82,Lake Buena Vista,"The Contemporary has been updated. We stayed in the garden units next to the lagoon. These have been nicely redone with a couple of glitches. There were twin sinks in the bathroom, but the sinks are so large that there is very little shelf space...","May 19, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Location x 3,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",1,Lake Buena Vista,"We stayed at the Contemporary for 9 nights. We had a view of the Magic Kingdom which we loved and were very glad we purchased it.
It is busy at times however, you cannot beat the location.
The service was amazing throughout the resort and...","May 18, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",April 2017,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",2,Lake Buena Vista,"The rooms are updated, beautiful, useful, and modern. It's walking distance to Magic kingdom which means you can beat the bus wait or the crowed monorail. The dining options were delicious and convenient. Simple the best for traveling with the youngest member of the family....","May 16, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Best place to stay with little ones,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",11,Lake Buena Vista,I've been to this hotel many times over the years. Recently I stopped in with my friends from out of town to have lunch at one of the restaurants inside and was forbidden by security to enter. Horrible.,"May 16, 2017","ui_bubble_rating bubble_10,ratingDate relativeDate",Not worth the money. Terrible property.,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",1,Lake Buena Vista,"So many things about this hotel, non bad. We stayed in the Garden Wing which was about $200 less than the Tower rooms. We ate the breakfast buffet, it was good, could have been better, but still good. This was actually my 1st experience with...","May 2, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Very nice hotel for 1st Disney stay!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",78,Lake Buena Vista,"We decided to give the contemporary a try, just to know how it stacked up against Grand Floridian and Polynesian. Our 7 year old loved the idea of staying in the hotel where the monorail goes right through the middle. We liked the idea of...","April 30, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",2nd choice on monorail line,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",48,Lake Buena Vista,"We took our 2 grandkids ages 6 and 8 for their first Disney trip, and couldn't have been more pleased. The hotel was perfectly positioned near MK and was clean, cool, and comfortable. The monorail running thru was a big hit for the kids, and...","April 29, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great selection!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",21,Lake Buena Vista,"This hotel is nothing but awesome. The convenience is unexplainable, hop the monorail, walk catch a boat or drive it is perfect. The pool is both relaxing and fun with a great pool side bar. The view on either side of Tower is amazing, we...","April 29, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Will Stay Here Time and Time Again,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",1,Lake Buena Vista,Mickey and friends did a great job hosting our visit again. Lots to do and see. Lines can get long so use their app to set up Fast Pass for rides. Aside from tired feet we enjoyed all the parks. ***Recommend* use TripAdvisor app to...,"May 7, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Disney world and other expensive places,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",23,Lake Buena Vista,Lots of mixed reviews about this hotel however we loved it. Being able to walk to the park was great especially as we had only one day there and time was precious. We were in the main building and had a balcony with an amazing...,"May 5, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Lovely,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",20,Lake Buena Vista,"We stayed at Disney Resorts numerous times in the past. This time around we stayed at the Contemporary Towers. The Contemporary is very convenient when moving around with the little ones, you can take the monorail to the park or take the short walk along...","May 4, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney Vacation with Grandkids,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",13,Lake Buena Vista,This is the 2nd time that I've stayed in the contemporary. The first time as an adult. I opted to spend a bit more money to stay in the main building for accessibility with theme park view. It was great to walk out of your...,"May 3, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",30th bday celebration ,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",9,Lake Buena Vista,"Best thing about the Contemporary are the rooms are spacious compared to other Deluxe resorts that we have stayed at in Disney. This is a plus for our family of 5. Also, the location to Magic Kingdom is awesome..we never took the monorail to MK..we...","June 1, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Large room - bathroom sink set-up not functional,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",57,Lake Buena Vista,This is a late 70s or 80s hotel that has been fully renovated. The room sizes are good because of it's age. The bay view is decent but I would hold out for the other side where you might be able to see the fireworks...,"June 1, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Not quite a luxury hotel but the location and service make it worth it,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",12,Lake Buena Vista,"It's been a long time since my last visit to Disney World. It was before children! Now, we have two young kids, so we had a quick family reunion, 3 nights and 4 days. This was the perfect place to stay, we could walk to...","May 31, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfect for a Short Visit to Disney World,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",9,Lake Buena Vista,We have stayed in many of the hotels on property and splurged this trip to stay in the A Frame of the Contemporary. We are on the 6 floor in a room much like we stayed in 10 years ago. I asked when the hotel...,"May 30, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",A better value is at the Caribbean Beach,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",9,Lake Buena Vista,We had a room in the main tower on the 10th floor with a a view of Bay Lake and the pool area. It was really pretty to see the sunrise every morning on our balcony. The room was spacious and tastefully decorated. The bathroom...,"May 7, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Perfect location!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",12,Lake Buena Vista,"This was my first trip to Disney, this is one of the original hotels that opened with the park in 1971. The room was modern and nice, as was the meeting room where the event I was there for was conducted. Air conditioning in the...","June 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",A great base at Wald Disney World,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",49,Lake Buena Vista,"What I thought was going to be our last Disney World trip, so I booked the Contemporary with a tower room with a view of Magic Kingdom. The view of the fireworks from the room at night was excellent (we were about four rooms away...","June 15, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Fireworks viewing without the crowds!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",14,Lake Buena Vista,"Front desk staff were great!
The hotel is a 5 minute walk to the Magic Kingdom.
Room was super!
Modern, clean and spacious.
Housekeeping staff was wonderful.
The view was stunning especially nice for watching the fireworks from the balcony.
Make sure you reserve your...","May 25, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",This is the place to stay at Disney!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",16,Lake Buena Vista,"No doubt a fun place for the family kids grandma, grandpa everyone will enjoy coming to this place. Food is very good service is excellent. 9:00pm fireworks show is excellent and always colorful. Darlene, their guest experience manager, was very professional and she has a...","June 11, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Dine with fireworks ,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",14,Lake Buena Vista,Having stopped at moderate resorts the last couple of visits we decided to upgrade this visit to the garden wing of the contemporary. The hotel itself is nice and it was a joy to walk to and from Magic kingdom and catch the monorail. The...,"June 11, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Ok but disappointed ,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",18,Lake Buena Vista,"This is the ONLY place we will stay on-property at Disney. We have tried the others, and keep coming back to the Contemporary.
It is where you will find Chef Mickey's. Our children's all time favorite restaurant where the Fabulous 5 (Mickey, Minnie, Goofy, Pluto...","June 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",The Absolute BEST Disney Resort on property,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",11,Lake Buena Vista,"How to have a superb dinner at Walt Disney world: settle in for the crab and rock shrimp crab cakes at the Wave (the watermelon margarita was super, too); tip well then go on up to your second reservation at California Grill; enjoy the Happily...","June 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","The Wave, California Grill and Fireworks",4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",88,Lake Buena Vista,My all time favorite Disney hotel has always been the Boardwalk Inn but this past week this changed...it is now the Contemporary (with Boardwalk a very close second!). I've been in and out of this hotel since it was built but never stayed at it....,"June 14, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Disney Perfection!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",36,Lake Buena Vista,"PROS:
CONCIERGE TEAM: Really fantastic team at the Atrium/12th floor level. They were all wonderful, of note Jim went above and beyond and upon our check out from the Contemporary to a follow on at Bay Lake Towers the move was seamless - they ensured...","June 13, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Atrium Concierge Level Wow!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",29,Lake Buena Vista,"I am not going to be able to stop singing the praises of this hotel! It was simply amazing from start to finish. We found our Disney Home for sure at The Contemporary!
First we were running behind (2 hours because of our flight delay)...","June 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",I absolutely love this place!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",62,Lake Buena Vista,"For one of the more expensive Disney Locations to stop at it did not really live up to expectations.
Arrival was ok, bell services were attentive and as we had a grocery order already with them they packed and were ready to go with us...","June 25, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Average at best,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",243,Lake Buena Vista,"We had a second floor room in the Garden Wing overlooking the lake. The view was very nice and the best thing about the room. But it was an extremely long walk to the lobby, about 600 feet. More than half of that was just...","July 4, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",convenient but expensive,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",42,Lake Buena Vista,"Beautiful, great location, expensive but Magical! We stayed at the Contemporary Resort for our daughters 21st birthday celebration. The hotel, services, rooms, dining, everything was as great as we expected.
The room was large and comfortable and our park view was perfect, especially for the...","July 8, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Everything We Expected - Magical!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",56,Lake Buena Vista,We were there for the 4th of July and I am glad the fireworks were not pointed at us! It was fantastic but still only a 20 min show. But what a show it was! The cast members were super to us and helped us...,"July 15, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",you gotta do the park facing Contemporary once in your life,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",25,Lake Buena Vista,"The contemporary resort has some wear but is well maintained. You will be the first on the monorail in the morning and the first off at the end of the day, great way to start your day even better way to end a long day...","June 7, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate","Location, location, location ",4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",16,Lake Buena Vista,"We stayed at the Contemporary again this year recently, this time upgraded to the Atrium Level. We had a Bay Lake view this time. The Concierge level is on the 12th floor,and cannot be accessed unless you use your magic band to activate the floor...","June 21, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Atrium Club Concierge Level WONDERFUL!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",1,Lake Buena Vista,Last minute booking so they only had the garden view room left. I was a little disappointed because I was hoping to get a room in the main building. Checked in around 4-5 pm and no wait. Customer service at the lobby was excellent. Garden...,"June 18, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Magical stay,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",11,Lake Buena Vista,"This resort has many categories of room types so it is important to know which one you want. I wanted a Tower room (main building that the monorail goes through) and I settled for a Bay Lake view, which is the middle-price.
The Tower has...","June 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Tower room facing Bay Lake,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",36,Lake Buena Vista,"Fantastic location - easily walkable to the Magic Kingdom (took about 10 mins and I am a slow walker). Staff were helpful & the hotel / room was very clean.
I find the theming a little bland and the pool area isnt quite ""Disney"" -...","June 26, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great location - easy walk to the magic,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",8,Lake Buena Vista,"Just returned last night from a 7 night stay on the Atrium Club level. My husband and I have decided it is not worth the extra money anymore. (We stayed here, in the same room in fact, last summer as well) While the club level...","June 26, 2017","ui_bubble_rating bubble_30,ratingDate relativeDate",Not feeling the magic,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",22,Lake Buena Vista,"We stayed at the Contemporary for around 3 nights at the Garden Wing, a short walk to the main building and the hotel itself was just average at best - the grounds were generally clean, there were good restaurants to have breakfast in like The...","June 25, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",A Short Walk To Magic Kingdom!,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",79,Lake Buena Vista,"We came in town for just one night. We have dined here in the past but never stayed at the resort. I wish I had more time to stay, one night is not really long enough to get the full experience of any resort.
We...","July 8, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Can't wait to stay longer next time,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",103,Lake Buena Vista,"My eleven year old son and I spent two night in an Atrium Club level room, and it was one of the best stays we have experienced at Disney World. We arrived relatively early with about two hours to spare before a brunch reservation at...","July 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Great Stay,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",4,Lake Buena Vista,The resort is just as nice as when it opened in the early seventies! Large comfortable room with a great view. The meeting space and friendly staff made the stay perfect. Dinner reservations for the 15th floor cafe is a must. The Wave restaurant and...,"July 6, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Conference ,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",31,Lake Buena Vista,The Contemporary offers the best proximity to the Magic Kingdom with a ten minute stroll or the monorail. The room was very clean and housekeeping was very attentive. It seemed like it had been remodeled fairly recently and we were impressed with the space available....,"July 5, 2017","ui_bubble_rating bubble_40,ratingDate relativeDate",Great Proximity to Magic Kingdom,4.0 Star Hotel
4600 North World Drive,Disney's Contemporary Resort,"Orlando, FL 32830-8413",6,Lake Buena Vista,"This hotel was the best. We saw fireworks every night, from our room. My son loves trains so having the monorail going through our hotel was awesome for him.. It was very convenient for going to the parks.","July 12, 2017","ui_bubble_rating bubble_50,ratingDate relativeDate",Family Vacation,4.0 Star Hotel
